algorithm,configuration,superpixels,data_set,category,MaxF,AvgPrec,PRE_wp,REC_wp,FPR_wp,FNR_wp
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,umm_road,84.30930355379313,88.61410843226037,80.17742156982422,88.89019775390625,6.783207416534424,11.109804153442383
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 10, ""min_samples_split"": 2}",15000,train,uu_road,74.1354411478794,77.88039282838733,67.43553924560547,82.31350708007812,6.303889274597168,17.686492919921875
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,um_road,82.66241289662551,86.29701796662978,82.63347625732422,82.69136810302734,3.2792317867279053,17.30863380432129
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,umm_road,88.73527923431065,91.23459174988852,87.09274291992188,90.44095611572266,4.275941848754883,9.559041976928711
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 10, ""min_samples_split"": 2}",15000,valid,uu_road,75.61426080499838,78.3434306312447,74.84005737304688,76.40464782714844,3.5643093585968018,23.595352172851562
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,um_road,86.45355431483323,88.93973520229498,85.35071563720703,87.58526611328125,3.036459445953369,12.4147367477417
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,umm_road,88.87700355503141,90.03078794859839,86.43264770507812,91.46363830566406,4.43137788772583,8.53636360168457
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,train,uu_road,81.67554363832116,84.275462814633,78.92182922363281,84.62836456298828,3.584545373916626,15.371630668640137
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,um_road,86.7835175106962,89.25731544303012,88.9316177368164,84.73674011230469,1.990007758140564,15.263259887695312
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,umm_road,91.03905771366888,93.27027324724764,90.21946716308594,91.87367248535156,3.177372694015503,8.126323699951172
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 5, ""max_depth"": 15, ""min_samples_split"": 2}",15000,valid,uu_road,83.21714106377279,85.65982322150343,81.77517700195312,84.71086883544922,2.6197574138641357,15.289129257202148
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,um_road,56.48123898025492,43.94688419974357,51.90324783325195,61.94493103027344,11.594559669494629,38.05507278442383
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,umm_road,64.38756864076088,54.54528587365344,50.700782775878906,88.19637298583984,26.469711303710938,11.80362606048584
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,train,uu_road,52.7828939028283,36.55461518430611,42.70013427734375,69.0992660522461,14.705510139465332,30.900737762451172
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,um_road,60.08536853496853,44.708883391703495,50.55433654785156,74.0451431274414,13.665374755859375,25.954862594604492
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,umm_road,70.17215844636735,65.07581506091394,56.13572692871094,93.56843566894531,23.32468032836914,6.431567668914795
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 1, ""min_samples_split"": 2}",15000,valid,uu_road,50.707382804132884,34.74766355415098,42.507415771484375,62.827171325683594,11.791653633117676,37.172828674316406
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,um_road,71.61779828787603,66.5641964324379,67.9599609375,75.69178009033203,7.208017349243164,24.308218002319336
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,umm_road,80.31567280987828,81.07918681442482,74.02748107910156,87.77131652832031,9.504881858825684,12.228683471679688
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,train,uu_road,66.30273477913833,63.563363890970194,58.95807647705078,75.73770141601562,8.361398696899414,24.26229476928711
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,um_road,73.49229016291251,67.87775380301086,63.527305603027344,87.1651382446289,9.442901611328125,12.834856986999512
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,umm_road,86.86331706434801,87.84494245958093,83.98992919921875,89.94026947021484,5.469339847564697,10.059730529785156
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 2, ""min_samples_split"": 2}",15000,valid,uu_road,64.61528256835258,59.07187998770659,55.24883270263672,77.80587768554688,8.745282173156738,22.194120407104492
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,um_road,74.49094031684163,77.75838745916282,73.71705627441406,75.28124237060547,5.421508312225342,24.7187557220459
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,umm_road,79.46472574358488,83.91352541325291,72.79566192626953,87.4789810180664,10.090424537658691,12.521020889282227
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,train,uu_road,68.47805611660553,70.62089724616247,64.43316650390625,73.0648193359375,6.396265983581543,26.935184478759766
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,um_road,81.27739992304156,83.54577672006094,82.87291717529297,79.7421646118164,3.109668493270874,20.257837295532227
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,umm_road,86.41353988520088,88.56667221115079,88.38447570800781,84.5285873413086,3.543898582458496,15.471410751342773
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 5, ""min_samples_split"": 2}",15000,valid,uu_road,69.27231962034016,70.8261849065615,64.22480010986328,75.18090057373047,5.811215400695801,24.81909942626953
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,um_road,78.95496615419516,83.09597405532391,77.82254028320312,80.12083435058594,4.611891746520996,19.879169464111328
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,umm_road,83.30988759234201,86.69849150126574,80.56500244140625,86.2484130859375,6.421882629394531,13.7515869140625
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,train,uu_road,73.28333925779373,78.04701425456956,75.45903015136719,71.22959899902344,3.6738674640655518,28.770402908325195
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,um_road,83.40791402647277,85.3457218115791,85.29566192626953,81.60192108154297,2.654447317123413,18.398082733154297
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",15000,valid,umm_road,87.91758301425966,89.77590313340268,85.05302429199219,90.98182678222656,5.1007399559021,9.018172264099121
