algorithm,configuration,model_file,data_set,train_time,predict_time,ce,classification_rate,precision,recall,f1
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/10/models/extratrees_15000sp.npz,train,21.34524393081665,3.0844950675964355,0.2255712706495317,0.91506088935549612,0.82134249199244236,0.66395578384042508,0.36715527577549928
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 7, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/10/models/extratrees_15000sp.npz,valid,21.34524393081665,0.5683350563049316,0.21531993848888176,0.93225662931510245,0.86475824398138779,0.72106950067476383,0.39320209732315337
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/11/models/extratrees_15000sp.npz,train,27.58336091041565,3.780925989151001,0.20490002577107533,0.92559594079233276,0.86056590310038006,0.69110203585195162,0.38329002790313943
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 10, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/11/models/extratrees_15000sp.npz,valid,27.58336091041565,0.6468491554260254,0.19574316453167107,0.93832251037520942,0.89254653057723643,0.73142993702204229,0.40199797575542179
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/12/models/extratrees_15000sp.npz,train,30.499513864517212,4.2161149978637695,0.15202243122971446,0.94561659078325655,0.85753281042783391,0.8303207215298829,0.42185370259237914
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 10, ""max_depth"": 15, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/12/models/extratrees_15000sp.npz,valid,30.499513864517212,0.7650511264801025,0.14869077560697702,0.94933591366269809,0.86671916240138824,0.83554037336932074,0.42542211533643975
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/13/models/extratrees_15000sp.npz,train,12.891708850860596,3.5287041664123535,0.39390182782328004,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 1, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/13/models/extratrees_15000sp.npz,valid,12.891708850860596,0.6520791053771973,0.38450870812526228,0.82705310016362077,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/14/models/extratrees_15000sp.npz,train,15.239605903625488,3.8506999015808105,0.34543484827434151,0.82321556829031395,nan,0.0,nan
extratrees,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 2, ""min_samples_split"": 2}",results/extratrees/12-18-2015-1450489055/14/models/extratrees_15000sp.npz,valid,15.239605903625488,0.7725532054901123,0.33718466012897974,0.82705310016362077,nan,0.0,nan
