algorithm,configuration,model_file,data_set,train_time,predict_time,ce,classification_rate,precision,recall,f1
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/16/models/randomforest_15000sp.npz,train,98.70390295982361,5.01009202003479,0.16623351917060222,0.93258774488784546,0.82184923439340396,0.78990073350548262,0.40277916923091606
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/16/models/randomforest_15000sp.npz,valid,98.70390295982361,0.9049768447875977,0.15812380088293096,0.94218327956296477,0.83426272323004169,0.83073268106162845,0.4162469800170458
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/17/models/randomforest_15000sp.npz,train,125.44702315330505,5.783102989196777,0.13255429491304596,0.94838784106701823,0.85213327036314102,0.85671148160622734,0.42720812159058702
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/17/models/randomforest_15000sp.npz,valid,125.44702315330505,1.0382390022277832,0.12983585501867931,0.95039349212407953,0.85394747858119613,0.86030982905982911,0.42855842355149087
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/18/models/randomforest_15000sp.npz,train,163.39761590957642,7.5894951820373535,0.092941621824916817,0.96399318062374217,0.89614832363297026,0.9007030986864264,0.44920996914534356
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 15, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/18/models/randomforest_15000sp.npz,valid,163.39761590957642,1.5140979290008545,inf,0.95227282120602841,0.86844552543100362,0.85329509671614934,0.43040182654877296
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/19/models/randomforest_15000sp.npz,train,37.18789196014404,5.236555099487305,0.37137789674743499,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/19/models/randomforest_15000sp.npz,valid,37.18789196014404,0.9695620536804199,0.35631959885287484,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/20/models/randomforest_15000sp.npz,train,55.839826822280884,5.568949937820435,0.30749430361984953,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/20/models/randomforest_15000sp.npz,valid,55.839826822280884,1.0407779216766357,0.29119161847382086,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/21/models/randomforest_15000sp.npz,train,109.59749388694763,6.48012113571167,0.20780953618961426,0.91722843545926791,0.79038574030412712,0.72373086710826695,0.37779557689278725
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/21/models/randomforest_15000sp.npz,valid,109.59749388694763,1.2104301452636719,0.19506290039093555,0.9348094049115403,0.82073696703042232,0.79717723796671169,0.40439278328460387
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/22/models/randomforest_15000sp.npz,train,143.9577178955078,7.516806125640869,0.16490698179709828,0.933297717543354,0.82404650675910895,0.79174853111784738,0.40378735916690023
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/22/models/randomforest_15000sp.npz,valid,143.9577178955078,1.3723759651184082,0.15710543925889303,0.94243612590775483,0.83672716436548367,0.82890519568151144,0.41639890683370168
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/23/models/randomforest_15000sp.npz,train,199.92799019813538,9.338165998458862,0.13362339173940738,0.94855820142465919,0.85345127130007714,0.8560004303731148,0.427361975082589
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/23/models/randomforest_15000sp.npz,valid,199.92799019813538,1.6706600189208984,0.13177278340898876,0.95039106090922576,0.85366907879142795,0.86068938371569947,0.42858242858242857
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/24/models/randomforest_15000sp.npz,train,246.75499200820923,11.48882508277893,0.091484543024806339,0.9642028231026839,0.89731429130757001,0.90056743759589841,0.44946896063841457
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 25, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/24/models/randomforest_15000sp.npz,valid,246.75499200820923,2.1137139797210693,0.10755941281136457,0.9520005251424084,0.86571879936808849,0.85509446693657221,0.43018691787070629
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/25/models/randomforest_15000sp.npz,train,78.16580581665039,11.1546790599823,0.36065771282603309,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/25/models/randomforest_15000sp.npz,valid,78.16580581665039,2.09368896484375,0.34819972004578581,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/26/models/randomforest_15000sp.npz,train,114.2898359298706,10.943557024002075,0.30779397146695975,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/26/models/randomforest_15000sp.npz,valid,114.2898359298706,2.068143844604492,0.2924954056345675,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/27/models/randomforest_15000sp.npz,train,249.74966716766357,15.408056020736694,0.20661750871605325,0.91805666797469243,0.81039933309154288,0.70032699000785903,0.37567659805119685
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/27/models/randomforest_15000sp.npz,valid,249.74966716766357,3.5394458770751953,0.19553670461247108,0.93577945963818665,0.83915002047595211,0.77774966261808365,0.4036420144892644
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/28/models/randomforest_15000sp.npz,train,327.1316668987274,17.70909595489502,0.16684612441781307,0.93447948915048484,0.83080448578460664,0.79032876763594173,0.40503066852224112
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/28/models/randomforest_15000sp.npz,valid,327.1316668987274,4.8565449714660645,0.15911533151829038,0.94459018226817759,0.84664362640356794,0.82994545659019348,0.41910569394259911
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/29/models/randomforest_15000sp.npz,train,409.8319261074066,19.845568895339966,0.13293077347503701,0.94885964001864043,0.85638652229394985,0.85391873432880505,0.42757542396701959
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/29/models/randomforest_15000sp.npz,valid,409.8319261074066,4.926027059555054,0.13060489556859239,0.95011633363075199,0.85479574957243387,0.85717498875393616,0.42799185793500383
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/30/models/randomforest_15000sp.npz,train,476.52569794654846,24.00535798072815,0.091113109329136077,0.96446580656739178,0.8969452875529299,0.90271462520115264,0.44991035436256005
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 50, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/30/models/randomforest_15000sp.npz,valid,476.52569794654846,6.58377480506897,0.10645142026911172,0.95287576248975847,0.8679559189477426,0.85806061628430053,0.4314899512939962
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/31/models/randomforest_15000sp.npz,train,172.11630511283875,27.065542936325073,0.36652164504919466,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 1, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/31/models/randomforest_15000sp.npz,valid,172.11630511283875,7.609087944030762,0.35324027217968201,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/32/models/randomforest_15000sp.npz,train,237.50262594223022,25.61960482597351,0.3031458339358245,0.82321556829031395,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 2, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/32/models/randomforest_15000sp.npz,valid,237.50262594223022,7.880857944488525,0.28766324075262389,0.82705310016362077,nan,0.0,nan
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/33/models/randomforest_15000sp.npz,train,524.9236679077148,33.020201206207275,0.20750002799746611,0.91466351968633841,0.79505830242548758,0.69693312376033834,0.37138448422422365
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/33/models/randomforest_15000sp.npz,valid,524.9236679077148,8.76286506652832,0.19524732281416821,0.93412137110792892,0.830221502376989,0.77822762033288351,0.401692098942801
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/34/models/randomforest_15000sp.npz,train,664.6115729808807,36.56857109069824,0.16981590321353937,0.93258774488784546,0.82408596353656149,0.78658405374050377,0.40244921112089765
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 7, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/34/models/randomforest_15000sp.npz,valid,664.6115729808807,8.808552980422974,0.16103295911716159,0.94369549520199747,0.84335504186645671,0.82828666216824109,0.41787646896121305
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/35/models/randomforest_15000sp.npz,train,845.4583899974823,38.74251914024353,0.13116437696813724,0.94954397592130013,0.85850001994841574,0.85561449796040567,0.42852741511301667
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/35/models/randomforest_15000sp.npz,valid,845.4583899974823,9.327147006988525,0.12914034711559239,0.95091134088792828,0.85771461472566668,0.85859480431848856,0.42907724191225544
randomforest,"{""criterion"": ""gini"", ""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 2}",results/randomforest/12-18-2015-1450489122/36/models/randomforest_15000sp.npz,train,1005.9656841754913,54.61963486671448,0.090589724991967727,0.96469736433505915,0.89916378127654017,0.90139309906066389,0.45013853003976018
